word_index,address,out_x,out_y,kernel_out,word_hex,value_s32
5491,0x030055CC,30,30,1,0x00026E44,159300
5492,0x030055D0,30,30,2,0xFFFFF840,-1984
5493,0x030055D4,31,30,0,0xFFFDA864,-153500
5494,0x030055D8,31,30,1,0x0002579C,153500
5495,0x030055DC,31,30,2,0xFFFFF888,-1912
5496,0x030055E0,32,30,0,0xFFFDBF0C,-147700
5497,0x030055E4,32,30,1,0x000240F4,147700
5498,0x030055E8,32,30,2,0xFFFFF8D0,-1840
5499,0x030055EC,33,30,0,0xFFFDD5B4,-141900
5500,0x030055F0,33,30,1,0x00022A4C,141900
5501,0x030055F4,33,30,2,0xFFFFF918,-1768
5502,0x030055F8,34,30,0,0xFFFDEC5C,-136100
5503,0x030055FC,34,30,1,0x000213A4,136100
5504,0x03005600,34,30,2,0xFFFFF960,-1696
5505,0x03005604,35,30,0,0xFFFE0304,-130300
5506,0x03005608,35,30,1,0x0001FCFC,130300
5507,0x0300560C,35,30,2,0xFFFFF9A8,-1624
5508,0x03005610,36,30,0,0xFFFE19AC,-124500
5509,0x03005614,36,30,1,0x0001E654,124500
5510,0x03005618,36,30,2,0xFFFFF9F0,-1552
5511,0x0300561C,37,30,0,0xFFFE3054,-118700
5512,0x03005620,37,30,1,0x0001CFAC,118700
5513,0x03005624,37,30,2,0xFFFFFA38,-1480
5514,0x03005628,38,30,0,0xFFFE46FC,-112900
5515,0x0300562C,38,30,1,0x0001B904,112900
5516,0x03005630,38,30,2,0xFFFFFA80,-1408
5517,0x03005634,39,30,0,0xFFFE5DA4,-107100
5518,0x03005638,39,30,1,0x0001A25C,107100
5519,0x0300563C,39,30,2,0xFFFFFAC8,-1336
5520,0x03005640,40,30,0,0xFFFE744C,-101300
5521,0x03005644,40,30,1,0x00018BB4,101300
5522,0x03005648,40,30,2,0xFFFFFB10,-1264
5523,0x0300564C,41,30,0,0xFFFE8AF4,-95500
5524,0x03005650,41,30,1,0x0001750C,95500
5525,0x03005654,41,30,2,0xFFFFFB58,-1192
5526,0x03005658,42,30,0,0xFFFEA19C,-89700
5527,0x0300565C,42,30,1,0x00015E64,89700
5528,0x03005660,42,30,2,0xFFFFFBA0,-1120
5529,0x03005664,43,30,0,0xFFFEB844,-83900
5530,0x03005668,43,30,1,0x000147BC,83900
5531,0x0300566C,43,30,2,0xFFFFFBE8,-1048
5532,0x03005670,44,30,0,0xFFFECEEC,-78100
5533,0x03005674,44,30,1,0x00013114,78100
5534,0x03005678,44,30,2,0xFFFFFC30,-976
5535,0x0300567C,45,30,0,0xFFFEE594,-72300
5536,0x03005680,45,30,1,0x00011A6C,72300
5537,0x03005684,45,30,2,0xFFFFFC78,-904
5538,0x03005688,46,30,0,0xFFFEFC3C,-66500
5539,0x0300568C,46,30,1,0x000103C4,66500
5540,0x03005690,46,30,2,0xFFFFFCC0,-832
5541,0x03005694,47,30,0,0xFFFF12E4,-60700
5542,0x03005698,47,30,1,0x0000ED1C,60700
5543,0x0300569C,47,30,2,0xFFFFFD08,-760
5544,0x030056A0,48,30,0,0xFFFF298C,-54900
5545,0x030056A4,48,30,1,0x0000D674,54900
5546,0x030056A8,48,30,2,0xFFFFFD50,-688
5547,0x030056AC,49,30,0,0xFFFF4034,-49100
5548,0x030056B0,49,30,1,0x0000BFCC,49100
5549,0x030056B4,49,30,2,0xFFFFFD98,-616
5550,0x030056B8,50,30,0,0xFFFF56DC,-43300
5551,0x030056BC,50,30,1,0x0000A924,43300
5552,0x030056C0,50,30,2,0xFFFFFDE0,-544
5553,0x030056C4,51,30,0,0xFFFF6D84,-37500
5554,0x030056C8,51,30,1,0x0000927C,37500
5555,0x030056CC,51,30,2,0xFFFFFE28,-472
5556,0x030056D0,52,30,0,0xFFFF842C,-31700
5557,0x030056D4,52,30,1,0x00007BD4,31700
5558,0x030056D8,52,30,2,0xFFFFFE70,-400
5559,0x030056DC,53,30,0,0xFFFF9AD4,-25900
5560,0x030056E0,53,30,1,0x0000652C,25900
5561,0x030056E4,53,30,2,0xFFFFFEB8,-328
5562,0x030056E8,54,30,0,0xFFFFB17C,-20100
5563,0x030056EC,54,30,1,0x00004E84,20100
5564,0x030056F0,54,30,2,0xFFFFFF00,-256
5565,0x030056F4,55,30,0,0xFFFFC824,-14300
5566,0x030056F8,55,30,1,0x000037DC,14300
5567,0x030056FC,55,30,2,0xFFFFFF48,-184
5568,0x03005700,56,30,0,0xFFFFDECC,-8500
5569,0x03005704,56,30,1,0x00002134,8500
5570,0x03005708,56,30,2,0xFFFFFF90,-112
5571,0x0300570C,57,30,0,0xFFFFF574,-2700
5572,0x03005710,57,30,1,0x00000A8C,2700
5573,0x03005714,57,30,2,0xFFFFFFD8,-40
5574,0x03005718,58,30,0,0x00000C1C,3100
5575,0x0300571C,58,30,1,0xFFFFF3E4,-3100
5576,0x03005720,58,30,2,0x00000020,32
5577,0x03005724,59,30,0,0x000022C4,8900
5578,0x03005728,59,30,1,0xFFFFDD3C,-8900
5579,0x0300572C,59,30,2,0x00000068,104
5580,0x03005730,0,31,0,0x0000940C,37900
5581,0x03005734,0,31,1,0xFFFF6BF4,-37900
5582,0x03005738,0,31,2,0x000001D0,464
5583,0x0300573C,1,31,0,0x0000AAB4,43700
5584,0x03005740,1,31,1,0xFFFF554C,-43700
5585,0x03005744,1,31,2,0x00000218,536
5586,0x03005748,2,31,0,0x0000C15C,49500
5587,0x0300574C,2,31,1,0xFFFF3EA4,-49500
5588,0x03005750,2,31,2,0x00000260,608
5589,0x03005754,3,31,0,0x0000D804,55300
5590,0x03005758,3,31,1,0xFFFF27FC,-55300
5591,0x0300575C,3,31,2,0x000002A8,680
5592,0x03005760,4,31,0,0x0000EEAC,61100
5593,0x03005764,4,31,1,0xFFFF1154,-61100
5594,0x03005768,4,31,2,0x000002F0,752
5595,0x0300576C,5,31,0,0x00010554,66900
5596,0x03005770,5,31,1,0xFFFEFAAC,-66900
5597,0x03005774,5,31,2,0x00000338,824
5598,0x03005778,6,31,0,0x00011BFC,72700
5599,0x0300577C,6,31,1,0xFFFEE404,-72700
5600,0x03005780,6,31,2,0x00000380,896
5601,0x03005784,7,31,0,0x000132A4,78500
5602,0x03005788,7,31,1,0xFFFECD5C,-78500
5603,0x0300578C,7,31,2,0x000003C8,968
5604,0x03005790,8,31,0,0x0001494C,84300
5605,0x03005794,8,31,1,0xFFFEB6B4,-84300
5606,0x03005798,8,31,2,0x00000410,1040
5607,0x0300579C,9,31,0,0x00015FF4,90100
5608,0x030057A0,9,31,1,0xFFFEA00C,-90100
5609,0x030057A4,9,31,2,0x00000458,1112
5610,0x030057A8,10,31,0,0x0001769C,95900
5611,0x030057AC,10,31,1,0xFFFE8964,-95900
5612,0x030057B0,10,31,2,0x000004A0,1184
5613,0x030057B4,11,31,0,0x00018D44,101700
5614,0x030057B8,11,31,1,0xFFFE72BC,-101700
5615,0x030057BC,11,31,2,0x000004E8,1256
5616,0x030057C0,12,31,0,0x0001A3EC,107500
5617,0x030057C4,12,31,1,0xFFFE5C14,-107500
5618,0x030057C8,12,31,2,0x00000530,1328
5619,0x030057CC,13,31,0,0x0001BA94,113300
5620,0x030057D0,13,31,1,0xFFFE456C,-113300
5621,0x030057D4,13,31,2,0x00000578,1400
5622,0x030057D8,14,31,0,0x0001D13C,119100
5623,0x030057DC,14,31,1,0xFFFE2EC4,-119100
5624,0x030057E0,14,31,2,0x000005C0,1472
5625,0x030057E4,15,31,0,0x0001E7E4,124900
5626,0x030057E8,15,31,1,0xFFFE181C,-124900
5627,0x030057EC,15,31,2,0x00000608,1544
5628,0x030057F0,16,31,0,0x0001FE8C,130700
5629,0x030057F4,16,31,1,0xFFFE0174,-130700
5630,0x030057F8,16,31,2,0x00000650,1616
5631,0x030057FC,17,31,0,0x00021534,136500
5632,0x03005800,17,31,1,0xFFFDEACC,-136500
5633,0x03005804,17,31,2,0x00000698,1688
5634,0x03005808,18,31,0,0x00022BDC,142300
5635,0x0300580C,18,31,1,0xFFFDD424,-142300
5636,0x03005810,18,31,2,0x000006E0,1760
5637,0x03005814,19,31,0,0x00024284,148100
5638,0x03005818,19,31,1,0xFFFDBD7C,-148100
5639,0x0300581C,19,31,2,0x00000728,1832
5640,0x03005820,20,31,0,0x0002592C,153900
5641,0x03005824,20,31,1,0xFFFDA6D4,-153900
5642,0x03005828,20,31,2,0x00000770,1904
5643,0x0300582C,21,31,0,0x00026FD4,159700
5644,0x03005830,21,31,1,0xFFFD902C,-159700
5645,0x03005834,21,31,2,0x000007B8,1976
5646,0x03005838,22,31,0,0x0002867C,165500
5647,0x0300583C,22,31,1,0xFFFD7984,-165500
5648,0x03005840,22,31,2,0x00000800,2048
5649,0x03005844,23,31,0,0x00029D24,171300
5650,0x03005848,23,31,1,0xFFFD62DC,-171300
5651,0x0300584C,23,31,2,0x00000848,2120
5652,0x03005850,24,31,0,0x000169CC,92620
5653,0x03005854,24,31,1,0xFFFE9634,-92620
5654,0x03005858,24,31,2,0xFFFFF690,-2416
5655,0x0300585C,25,31,0,0x00004A74,19060
5656,0x03005860,25,31,1,0xFFFFB58C,-19060
5657,0x03005864,25,31,2,0x000008D8,2264
5658,0x03005868,26,31,0,0xFFFF3F1C,-49380
5659,0x0300586C,26,31,1,0x0000C0E4,49380
5660,0x03005870,26,31,2,0xFFFFF720,-2272
5661,0x03005874,27,31,0,0xFFFE47C4,-112700
5662,0x03005878,27,31,1,0x0001B83C,112700
5663,0x0300587C,27,31,2,0x00000968,2408
5664,0x03005880,28,31,0,0xFFFD646C,-170900
5665,0x03005884,28,31,1,0x00029B94,170900
5666,0x03005888,28,31,2,0xFFFFF7B0,-2128
5667,0x0300588C,29,31,0,0xFFFD7B14,-165100
5668,0x03005890,29,31,1,0x000284EC,165100
5669,0x03005894,29,31,2,0xFFFFF7F8,-2056
5670,0x03005898,30,31,0,0xFFFD91BC,-159300
5671,0x0300589C,30,31,1,0x00026E44,159300
5672,0x030058A0,30,31,2,0xFFFFF840,-1984
5673,0x030058A4,31,31,0,0xFFFDA864,-153500
5674,0x030058A8,31,31,1,0x0002579C,153500
5675,0x030058AC,31,31,2,0xFFFFF888,-1912
5676,0x030058B0,32,31,0,0xFFFDBF0C,-147700
5677,0x030058B4,32,31,1,0x000240F4,147700
5678,0x030058B8,32,31,2,0xFFFFF8D0,-1840
5679,0x030058BC,33,31,0,0xFFFDD5B4,-141900
5680,0x030058C0,33,31,1,0x00022A4C,141900
5681,0x030058C4,33,31,2,0xFFFFF918,-1768
5682,0x030058C8,34,31,0,0xFFFDEC5C,-136100
5683,0x030058CC,34,31,1,0x000213A4,136100
5684,0x030058D0,34,31,2,0xFFFFF960,-1696
5685,0x030058D4,35,31,0,0xFFFE0304,-130300
5686,0x030058D8,35,31,1,0x0001FCFC,130300
5687,0x030058DC,35,31,2,0xFFFFF9A8,-1624
5688,0x030058E0,36,31,0,0xFFFE19AC,-124500
5689,0x030058E4,36,31,1,0x0001E654,124500
5690,0x030058E8,36,31,2,0xFFFFF9F0,-1552
5691,0x030058EC,37,31,0,0xFFFE3054,-118700
5692,0x030058F0,37,31,1,0x0001CFAC,118700
5693,0x030058F4,37,31,2,0xFFFFFA38,-1480
5694,0x030058F8,38,31,0,0xFFFE46FC,-112900
5695,0x030058FC,38,31,1,0x0001B904,112900
5696,0x03005900,38,31,2,0xFFFFFA80,-1408
5697,0x03005904,39,31,0,0xFFFE5DA4,-107100
5698,0x03005908,39,31,1,0x0001A25C,107100
5699,0x0300590C,39,31,2,0xFFFFFAC8,-1336
5700,0x03005910,40,31,0,0xFFFE744C,-101300
5701,0x03005914,40,31,1,0x00018BB4,101300
5702,0x03005918,40,31,2,0xFFFFFB10,-1264
5703,0x0300591C,41,31,0,0xFFFE8AF4,-95500
5704,0x03005920,41,31,1,0x0001750C,95500
5705,0x03005924,41,31,2,0xFFFFFB58,-1192
5706,0x03005928,42,31,0,0xFFFEA19C,-89700
5707,0x0300592C,42,31,1,0x00015E64,89700
5708,0x03005930,42,31,2,0xFFFFFBA0,-1120
5709,0x03005934,43,31,0,0xFFFEB844,-83900
5710,0x03005938,43,31,1,0x000147BC,83900
5711,0x0300593C,43,31,2,0xFFFFFBE8,-1048
5712,0x03005940,44,31,0,0xFFFECEEC,-78100
5713,0x03005944,44,31,1,0x00013114,78100
5714,0x03005948,44,31,2,0xFFFFFC30,-976
5715,0x0300594C,45,31,0,0xFFFEE594,-72300
5716,0x03005950,45,31,1,0x00011A6C,72300
5717,0x03005954,45,31,2,0xFFFFFC78,-904
5718,0x03005958,46,31,0,0xFFFEFC3C,-66500
5719,0x0300595C,46,31,1,0x000103C4,66500
5720,0x03005960,46,31,2,0xFFFFFCC0,-832
5721,0x03005964,47,31,0,0xFFFF12E4,-60700
5722,0x03005968,47,31,1,0x0000ED1C,60700
5723,0x0300596C,47,31,2,0xFFFFFD08,-760
5724,0x03005970,48,31,0,0xFFFF298C,-54900
5725,0x03005974,48,31,1,0x0000D674,54900
5726,0x03005978,48,31,2,0xFFFFFD50,-688
5727,0x0300597C,49,31,0,0xFFFF4034,-49100
5728,0x03005980,49,31,1,0x0000BFCC,49100
5729,0x03005984,49,31,2,0xFFFFFD98,-616
5730,0x03005988,50,31,0,0xFFFF56DC,-43300
5731,0x0300598C,50,31,1,0x0000A924,43300
5732,0x03005990,50,31,2,0xFFFFFDE0,-544
5733,0x03005994,51,31,0,0xFFFF6D84,-37500
5734,0x03005998,51,31,1,0x0000927C,37500
5735,0x0300599C,51,31,2,0xFFFFFE28,-472
5736,0x030059A0,52,31,0,0xFFFF842C,-31700
5737,0x030059A4,52,31,1,0x00007BD4,31700
5738,0x030059A8,52,31,2,0xFFFFFE70,-400
5739,0x030059AC,53,31,0,0xFFFF9AD4,-25900
5740,0x030059B0,53,31,1,0x0000652C,25900
5741,0x030059B4,53,31,2,0xFFFFFEB8,-328
5742,0x030059B8,54,31,0,0xFFFFB17C,-20100
5743,0x030059BC,54,31,1,0x00004E84,20100
5744,0x030059C0,54,31,2,0xFFFFFF00,-256
5745,0x030059C4,55,31,0,0xFFFFC824,-14300
5746,0x030059C8,55,31,1,0x000037DC,14300
5747,0x030059CC,55,31,2,0xFFFFFF48,-184
5748,0x030059D0,56,31,0,0xFFFFDECC,-8500
5749,0x030059D4,56,31,1,0x00002134,8500
5750,0x030059D8,56,31,2,0xFFFFFF90,-112
5751,0x030059DC,57,31,0,0xFFFFF574,-2700
5752,0x030059E0,57,31,1,0x00000A8C,2700
5753,0x030059E4,57,31,2,0xFFFFFFD8,-40
5754,0x030059E8,58,31,0,0x00000C1C,3100
5755,0x030059EC,58,31,1,0xFFFFF3E4,-3100
5756,0x030059F0,58,31,2,0x00000020,32
5757,0x030059F4,59,31,0,0x000022C4,8900
5758,0x030059F8,59,31,1,0xFFFFDD3C,-8900
5759,0x030059FC,59,31,2,0x00000068,104
5760,0x03005A00,0,32,0,0x0000940C,37900
5761,0x03005A04,0,32,1,0xFFFF6BF4,-37900
5762,0x03005A08,0,32,2,0x000001D0,464
5763,0x03005A0C,1,32,0,0x0000AAB4,43700
5764,0x03005A10,1,32,1,0xFFFF554C,-43700
5765,0x03005A14,1,32,2,0x00000218,536
5766,0x03005A18,2,32,0,0x0000C15C,49500
5767,0x03005A1C,2,32,1,0xFFFF3EA4,-49500
5768,0x03005A20,2,32,2,0x00000260,608
5769,0x03005A24,3,32,0,0x0000D804,55300
5770,0x03005A28,3,32,1,0xFFFF27FC,-55300
5771,0x03005A2C,3,32,2,0x000002A8,680
5772,0x03005A30,4,32,0,0x0000EEAC,61100
5773,0x03005A34,4,32,1,0xFFFF1154,-61100
5774,0x03005A38,4,32,2,0x000002F0,752
5775,0x03005A3C,5,32,0,0x00010554,66900
5776,0x03005A40,5,32,1,0xFFFEFAAC,-66900
5777,0x03005A44,5,32,2,0x00000338,824
5778,0x03005A48,6,32,0,0x00011BFC,72700
5779,0x03005A4C,6,32,1,0xFFFEE404,-72700
5780,0x03005A50,6,32,2,0x00000380,896
5781,0x03005A54,7,32,0,0x000132A4,78500
5782,0x03005A58,7,32,1,0xFFFECD5C,-78500
5783,0x03005A5C,7,32,2,0x000003C8,968
5784,0x03005A60,8,32,0,0x0001494C,84300
5785,0x03005A64,8,32,1,0xFFFEB6B4,-84300
5786,0x03005A68,8,32,2,0x00000410,1040
5787,0x03005A6C,9,32,0,0x00015FF4,90100
5788,0x03005A70,9,32,1,0xFFFEA00C,-90100
5789,0x03005A74,9,32,2,0x00000458,1112
5790,0x03005A78,10,32,0,0x0001769C,95900
5791,0x03005A7C,10,32,1,0xFFFE8964,-95900
5792,0x03005A80,10,32,2,0x000004A0,1184
5793,0x03005A84,11,32,0,0x00018D44,101700
5794,0x03005A88,11,32,1,0xFFFE72BC,-101700
5795,0x03005A8C,11,32,2,0x000004E8,1256
5796,0x03005A90,12,32,0,0x0001A3EC,107500
5797,0x03005A94,12,32,1,0xFFFE5C14,-107500
5798,0x03005A98,12,32,2,0x00000530,1328
5799,0x03005A9C,13,32,0,0x0001BA94,113300
5800,0x03005AA0,13,32,1,0xFFFE456C,-113300
5801,0x03005AA4,13,32,2,0x00000578,1400
5802,0x03005AA8,14,32,0,0x0001D13C,119100
5803,0x03005AAC,14,32,1,0xFFFE2EC4,-119100
5804,0x03005AB0,14,32,2,0x000005C0,1472
5805,0x03005AB4,15,32,0,0x0001E7E4,124900
5806,0x03005AB8,15,32,1,0xFFFE181C,-124900
5807,0x03005ABC,15,32,2,0x00000608,1544
5808,0x03005AC0,16,32,0,0x0001FE8C,130700
5809,0x03005AC4,16,32,1,0xFFFE0174,-130700
5810,0x03005AC8,16,32,2,0x00000650,1616
5811,0x03005ACC,17,32,0,0x00021534,136500
5812,0x03005AD0,17,32,1,0xFFFDEACC,-136500
5813,0x03005AD4,17,32,2,0x00000698,1688
5814,0x03005AD8,18,32,0,0x00022BDC,142300
5815,0x03005ADC,18,32,1,0xFFFDD424,-142300
5816,0x03005AE0,18,32,2,0x000006E0,1760
5817,0x03005AE4,19,32,0,0x00024284,148100
5818,0x03005AE8,19,32,1,0xFFFDBD7C,-148100
5819,0x03005AEC,19,32,2,0x00000728,1832
5820,0x03005AF0,20,32,0,0x0002592C,153900
5821,0x03005AF4,20,32,1,0xFFFDA6D4,-153900
5822,0x03005AF8,20,32,2,0x00000770,1904
5823,0x03005AFC,21,32,0,0x00026FD4,159700
5824,0x03005B00,21,32,1,0xFFFD902C,-159700
5825,0x03005B04,21,32,2,0x000007B8,1976
5826,0x03005B08,22,32,0,0x0002867C,165500
5827,0x03005B0C,22,32,1,0xFFFD7984,-165500
5828,0x03005B10,22,32,2,0x00000800,2048
5829,0x03005B14,23,32,0,0x00029D24,171300
5830,0x03005B18,23,32,1,0xFFFD62DC,-171300
5831,0x03005B1C,23,32,2,0x00000848,2120
5832,0x03005B20,24,32,0,0x000169CC,92620
5833,0x03005B24,24,32,1,0xFFFE9634,-92620
5834,0x03005B28,24,32,2,0xFFFFF690,-2416
5835,0x03005B2C,25,32,0,0x00004A74,19060
5836,0x03005B30,25,32,1,0xFFFFB58C,-19060
5837,0x03005B34,25,32,2,0x000008D8,2264
5838,0x03005B38,26,32,0,0xFFFF3F1C,-49380
5839,0x03005B3C,26,32,1,0x0000C0E4,49380
5840,0x03005B40,26,32,2,0xFFFFF720,-2272
5841,0x03005B44,27,32,0,0xFFFE47C4,-112700
5842,0x03005B48,27,32,1,0x0001B83C,112700
5843,0x03005B4C,27,32,2,0x00000968,2408
5844,0x03005B50,28,32,0,0xFFFD646C,-170900
5845,0x03005B54,28,32,1,0x00029B94,170900
5846,0x03005B58,28,32,2,0xFFFFF7B0,-2128
5847,0x03005B5C,29,32,0,0xFFFD7B14,-165100
5848,0x03005B60,29,32,1,0x000284EC,165100
5849,0x03005B64,29,32,2,0xFFFFF7F8,-2056
5850,0x03005B68,30,32,0,0xFFFD91BC,-159300
5851,0x03005B6C,30,32,1,0x00026E44,159300
5852,0x03005B70,30,32,2,0xFFFFF840,-1984
5853,0x03005B74,31,32,0,0xFFFDA864,-153500
5854,0x03005B78,31,32,1,0x0002579C,153500
5855,0x03005B7C,31,32,2,0xFFFFF888,-1912
5856,0x03005B80,32,32,0,0xFFFDBF0C,-147700
5857,0x03005B84,32,32,1,0x000240F4,147700
5858,0x03005B88,32,32,2,0xFFFFF8D0,-1840
5859,0x03005B8C,33,32,0,0xFFFDD5B4,-141900
5860,0x03005B90,33,32,1,0x00022A4C,141900
5861,0x03005B94,33,32,2,0xFFFFF918,-1768
5862,0x03005B98,34,32,0,0xFFFDEC5C,-136100
5863,0x03005B9C,34,32,1,0x000213A4,136100
5864,0x03005BA0,34,32,2,0xFFFFF960,-1696
5865,0x03005BA4,35,32,0,0xFFFE0304,-130300
5866,0x03005BA8,35,32,1,0x0001FCFC,130300
5867,0x03005BAC,35,32,2,0xFFFFF9A8,-1624
5868,0x03005BB0,36,32,0,0xFFFE19AC,-124500
5869,0x03005BB4,36,32,1,0x0001E654,124500
5870,0x03005BB8,36,32,2,0xFFFFF9F0,-1552
5871,0x03005BBC,37,32,0,0xFFFE3054,-118700
5872,0x03005BC0,37,32,1,0x0001CFAC,118700
5873,0x03005BC4,37,32,2,0xFFFFFA38,-1480
5874,0x03005BC8,38,32,0,0xFFFE46FC,-112900
5875,0x03005BCC,38,32,1,0x0001B904,112900
5876,0x03005BD0,38,32,2,0xFFFFFA80,-1408
5877,0x03005BD4,39,32,0,0xFFFE5DA4,-107100
5878,0x03005BD8,39,32,1,0x0001A25C,107100
5879,0x03005BDC,39,32,2,0xFFFFFAC8,-1336
5880,0x03005BE0,40,32,0,0xFFFE744C,-101300
5881,0x03005BE4,40,32,1,0x00018BB4,101300
5882,0x03005BE8,40,32,2,0xFFFFFB10,-1264
5883,0x03005BEC,41,32,0,0xFFFE8AF4,-95500
5884,0x03005BF0,41,32,1,0x0001750C,95500
5885,0x03005BF4,41,32,2,0xFFFFFB58,-1192
5886,0x03005BF8,42,32,0,0xFFFEA19C,-89700
5887,0x03005BFC,42,32,1,0x00015E64,89700
5888,0x03005C00,42,32,2,0xFFFFFBA0,-1120
5889,0x03005C04,43,32,0,0xFFFEB844,-83900
5890,0x03005C08,43,32,1,0x000147BC,83900
5891,0x03005C0C,43,32,2,0xFFFFFBE8,-1048
5892,0x03005C10,44,32,0,0xFFFECEEC,-78100
5893,0x03005C14,44,32,1,0x00013114,78100
5894,0x03005C18,44,32,2,0xFFFFFC30,-976
5895,0x03005C1C,45,32,0,0xFFFEE594,-72300
5896,0x03005C20,45,32,1,0x00011A6C,72300
5897,0x03005C24,45,32,2,0xFFFFFC78,-904
5898,0x03005C28,46,32,0,0xFFFEFC3C,-66500
5899,0x03005C2C,46,32,1,0x000103C4,66500
5900,0x03005C30,46,32,2,0xFFFFFCC0,-832
5901,0x03005C34,47,32,0,0xFFFF12E4,-60700
5902,0x03005C38,47,32,1,0x0000ED1C,60700
5903,0x03005C3C,47,32,2,0xFFFFFD08,-760
5904,0x03005C40,48,32,0,0xFFFF298C,-54900
5905,0x03005C44,48,32,1,0x0000D674,54900
5906,0x03005C48,48,32,2,0xFFFFFD50,-688
5907,0x03005C4C,49,32,0,0xFFFF4034,-49100
5908,0x03005C50,49,32,1,0x0000BFCC,49100
5909,0x03005C54,49,32,2,0xFFFFFD98,-616
5910,0x03005C58,50,32,0,0xFFFF56DC,-43300
5911,0x03005C5C,50,32,1,0x0000A924,43300
5912,0x03005C60,50,32,2,0xFFFFFDE0,-544
5913,0x03005C64,51,32,0,0xFFFF6D84,-37500
5914,0x03005C68,51,32,1,0x0000927C,37500
5915,0x03005C6C,51,32,2,0xFFFFFE28,-472
5916,0x03005C70,52,32,0,0xFFFF842C,-31700
5917,0x03005C74,52,32,1,0x00007BD4,31700
5918,0x03005C78,52,32,2,0xFFFFFE70,-400
5919,0x03005C7C,53,32,0,0xFFFF9AD4,-25900
5920,0x03005C80,53,32,1,0x0000652C,25900
5921,0x03005C84,53,32,2,0xFFFFFEB8,-328
5922,0x03005C88,54,32,0,0xFFFFB17C,-20100
5923,0x03005C8C,54,32,1,0x00004E84,20100
5924,0x03005C90,54,32,2,0xFFFFFF00,-256
5925,0x03005C94,55,32,0,0xFFFFC824,-14300
5926,0x03005C98,55,32,1,0x000037DC,14300
5927,0x03005C9C,55,32,2,0xFFFFFF48,-184
5928,0x03005CA0,56,32,0,0xFFFFDECC,-8500
5929,0x03005CA4,56,32,1,0x00002134,8500
5930,0x03005CA8,56,32,2,0xFFFFFF90,-112
5931,0x03005CAC,57,32,0,0xFFFFF574,-2700
5932,0x03005CB0,57,32,1,0x00000A8C,2700
5933,0x03005CB4,57,32,2,0xFFFFFFD8,-40
5934,0x03005CB8,58,32,0,0x00000C1C,3100
5935,0x03005CBC,58,32,1,0xFFFFF3E4,-3100
5936,0x03005CC0,58,32,2,0x00000020,32
5937,0x03005CC4,59,32,0,0x000022C4,8900
5938,0x03005CC8,59,32,1,0xFFFFDD3C,-8900
5939,0x03005CCC,59,32,2,0x00000068,104
5940,0x03005CD0,0,33,0,0x0000940C,37900
5941,0x03005CD4,0,33,1,0xFFFF6BF4,-37900
5942,0x03005CD8,0,33,2,0x000001D0,464
5943,0x03005CDC,1,33,0,0x0000AAB4,43700
5944,0x03005CE0,1,33,1,0xFFFF554C,-43700
5945,0x03005CE4,1,33,2,0x00000218,536
5946,0x03005CE8,2,33,0,0x0000C15C,49500
5947,0x03005CEC,2,33,1,0xFFFF3EA4,-49500
5948,0x03005CF0,2,33,2,0x00000260,608
5949,0x03005CF4,3,33,0,0x0000D804,55300
5950,0x03005CF8,3,33,1,0xFFFF27FC,-55300
5951,0x03005CFC,3,33,2,0x000002A8,680
5952,0x03005D00,4,33,0,0x0000EEAC,61100
5953,0x03005D04,4,33,1,0xFFFF1154,-61100
5954,0x03005D08,4,33,2,0x000002F0,752
5955,0x03005D0C,5,33,0,0x00010554,66900
5956,0x03005D10,5,33,1,0xFFFEFAAC,-66900
5957,0x03005D14,5,33,2,0x00000338,824
5958,0x03005D18,6,33,0,0x00011BFC,72700
5959,0x03005D1C,6,33,1,0xFFFEE404,-72700
5960,0x03005D20,6,33,2,0x00000380,896
5961,0x03005D24,7,33,0,0x000132A4,78500
5962,0x03005D28,7,33,1,0xFFFECD5C,-78500
5963,0x03005D2C,7,33,2,0x000003C8,968
5964,0x03005D30,8,33,0,0x0001494C,84300
5965,0x03005D34,8,33,1,0xFFFEB6B4,-84300
5966,0x03005D38,8,33,2,0x00000410,1040
5967,0x03005D3C,9,33,0,0x00015FF4,90100
5968,0x03005D40,9,33,1,0xFFFEA00C,-90100
5969,0x03005D44,9,33,2,0x00000458,1112
5970,0x03005D48,10,33,0,0x0001769C,95900
5971,0x03005D4C,10,33,1,0xFFFE8964,-95900
5972,0x03005D50,10,33,2,0x000004A0,1184
5973,0x03005D54,11,33,0,0x00018D44,101700
5974,0x03005D58,11,33,1,0xFFFE72BC,-101700
5975,0x03005D5C,11,33,2,0x000004E8,1256
5976,0x03005D60,12,33,0,0x0001A3EC,107500
5977,0x03005D64,12,33,1,0xFFFE5C14,-107500
5978,0x03005D68,12,33,2,0x00000530,1328
5979,0x03005D6C,13,33,0,0x0001BA94,113300
5980,0x03005D70,13,33,1,0xFFFE456C,-113300
5981,0x03005D74,13,33,2,0x00000578,1400
5982,0x03005D78,14,33,0,0x0001D13C,119100
5983,0x03005D7C,14,33,1,0xFFFE2EC4,-119100
5984,0x03005D80,14,33,2,0x000005C0,1472
5985,0x03005D84,15,33,0,0x0001E7E4,124900
5986,0x03005D88,15,33,1,0xFFFE181C,-124900
5987,0x03005D8C,15,33,2,0x00000608,1544
5988,0x03005D90,16,33,0,0x0001FE8C,130700
5989,0x03005D94,16,33,1,0xFFFE0174,-130700
